0,2.815148426500059
1,2.815148426500059
2,2.815148426500059
3,2.815148426500059
4,2.815148426500059
5,2.815148426500059
6,2.815148426500059
7,2.815148426500059
8,2.815148426500059
9,2.815148426500059
10,2.815148426500059
11,2.815148426500059
12,2.815148426500059
13,2.815148426500059
14,2.815148426500059
15,2.815148426500059
16,2.815148426500059
17,2.815148426500059
18,2.8657027014375416
19,2.9335518599062738
20,2.928673815833349
21,2.942864489500039
22,2.9668112513125493
23,2.99758155278127
24,3.0572400113571803
25,3.0709238752500596
26,3.0789061291875726
27,3.0775757535313204
28,3.0792017682222954
29,3.081566880500077
30,3.081566880500077
31,3.081566880500077
32,3.092209885750094
33,3.092209885750094
34,3.1016703348611196
35,3.1028528909999977
36,3.1028528909999977
37,3.1028528909999977
38,3.105218003277779
39,3.1174870232187715
40,3.1241389015000323
41,3.138773033718792
42,3.3554403427857715
43,4.433185631906298
44,6.385247262833382
45,7.36546232431256
46,7.456414242833375
47,7.43749334461116
48,7.554504413531291
49,8.093907369125063
50,9.245841026062564
51,10.82414339152783
52,11.987745253593786
53,12.879082638166715
54,13.709551760187551
55,13.872029251625037
56,13.923999732906296
57,15.458008695250044
58,17.692653559656293
59,18.94315422444451
60,18.98436249118754
61,19.032256014812546
62,19.369332198111174
63,20.363633029083378
64,21.498557904781322
65,22.576042977055597
66,22.830263936687544
67,22.80365642356253
68,23.00321277200004
69,22.929894291388944
70,22.733998689892896
71,22.610337105083392
72,22.378880351125048
73,22.321373790500047
74,22.237560124156303
75,21.381012778250042
76,18.893525013583385
77,15.999352378055606
78,13.286106063406294
79,11.941620795805598
80,11.943799941593767
81,11.910160442857205
82,11.738750429156298
83,10.284521090843825
84,7.894455924861164
85,7.271048568062511
86,7.112519288250041
87,6.240822826000024
88,5.740816155968801
89,5.604841954678607
90,5.478646321000042
91,5.47731594534379
92,5.483376545555605
93,5.487958950593807
94,5.414673848583359
95,5.182916687218793
96,3.8804360044062918
97,0.8351080350357734
98,-1.2731388804999568
99,-2.1559933321249503
100,-3.4525898444721737
101,-5.387976480166622
102,-6.511900722749928
103,-6.258479487142803
104,-5.72483331837492
105,-5.636985609718693
106,-5.5736977392142535
107,-6.525519191833281
108,-8.750450883437438
109,-9.180634289187452
110,-8.95550039587495
111,-8.824994835531214
112,-8.997061522111052
113,-9.67995431371871
114,-10.532362713138834
115,-11.566899063062436
116,-12.875780262857104
117,-12.788055169468706
118,-12.9838015890555
119,-14.292722298214244
120,-16.719687166666606
121,-20.28270497128119
122,-24.267137146406213
123,-27.122209135406194
124,-26.990373199406193
125,-26.446211409027708
126,-28.347189475777732
127,-32.3020386739444
128,-35.69690939337495
129,-39.7824072030312
130,-43.24211347012495
131,-43.90588986027775
132,-44.20133271057138
133,-46.90069420852771
134,-51.21412494558329
135,-55.09408686890622
136,-57.73213596456246
137,-59.7855064169687
138,-63.221685538944406
139,-67.6555735151428
140,-72.54347040602772
141,-77.36629196828119
142,-81.46650974084372
143,-84.27373112156246
144,-86.48691831409369
145,-89.62836439193745
146,-94.68595672636107
147,-100.92767876227772
148,-104.66568626521868
149,-103.87710456228567
150,-99.40950079340621
151,-95.95919298659368
152,-95.74075388690618
153,-96.50530027255553
154,-97.45817349169441
155,-97.50526116053122
156,-97.42930100209371
157,-95.88553186442853
158,-92.76952913586108
159,-92.08838224942853
160,-92.9562347230312
161,-92.17590502762496
162,-90.07176572356244
163,-88.64161189309368
164,-86.35259805652773
165,-82.77727308499995
166,-83.37557019733329
167,-85.87172686143744
168,-85.04337489637493
169,-82.88481893643744
170,-82.60247888990621
171,-82.00990382340619
172,-80.72273165678567
173,-80.6186885148333
174,-79.7101563825312
175,-76.36327932252773
176,-76.0559148622187
177,-76.5140790720937
178,-76.5005702755555
179,-75.98795126283325
180,-73.91897393041661
181,-68.50816924344441
182,-63.12805379562495
183,-58.4631988453437
184,-56.15006181721871
185,-57.1475002366562
186,-58.06636066168744
187,-57.399084286833286
188,-58.479206268562436
189,-59.30124490972217
190,-58.737556637937445
191,-59.366051847156214
192,-59.70701425324994
193,-59.47797506365619
194,-61.40470710502772
195,-64.88126956547218
196,-65.27073107837496
197,-63.90306198840619
198,-66.15795063353566
199,-71.58582881536104
200,-76.26355768757138
201,-81.46150771911105
202,-87.17013058659371
203,-93.23591401824993
204,-100.76315087108327
205,-108.06543979709369
206,-114.0997846740714
207,-118.08076999777775
208,-122.29432242481246
209,-123.92836705343744
210,-120.93073029249996
211,-118.45249793696871
212,-118.47374103212496
213,-116.60471105461107
214,-113.9235892589444
215,-112.59442476906244
216,-111.64363532828119
217,-108.80178126515621
218,-101.81539695286106
219,-95.22627044091661
220,-91.93825702007496
221,-91.92434481930552
222,-91.54736690306245
223,-90.65910511812494
224,-90.5032795049687
225,-90.56846791212496
226,-90.46195202893746
227,-89.27042181483328
228,-85.30149638391661
229,-80.69416229937495
230,-75.48861693318746
231,-71.06467033042851
232,-67.34815796513884
233,-62.3608010185357
234,-56.89832898247217
